Cognitive Distortion,Generated Story,Generative Model,Gemini Consistency,Gemini Accuracy,Gemini Fluency,Gpt Consistency,Gpt Accuracy,Gpt Fluency
해야 한다' 진술,"[여자/16세]
--- 
우리는 같은 중학교에 배정을 받았어야 하는데, 왜 서로 어색할까? 이제라도 펨과 카톡으로 대화를 나누면서 더 잘 알아가야 한다. 그렇지 않으면 영원히 친해질 수 없을 것 같다.",Claude,2,2,2,2,2,3
해야 한다' 진술,"[여자/16세]
---
공부를 열심히 해야 할 텐데 성적이 계속 떨어지고 있어. 엄마아빠는 나를 믿고 있겠지만 나는 너무 미련하고 무책임한 것 같아. 그림 실력도 나빠지고 있어서 정말 걱정이 되네.",Claude,2,3,3,3,3,3
해야 한다' 진술,"[여자/17세]
--- 
친구들과 즐겁게 지내야 하는데 왜 항상 외로운 기분이 드는 걸까? 친구들과 함께 있어도 행복해야 하는데 이렇게 우울해선 안 돼. 이대로는 안 되니 모든 게 완벽해야 한다.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/17세]
--- 
시험을 망쳐서는 안 된다. 성적이 좋지 않으면 부모님께 실망을 드릴 것 같고, 대학 입학에도 영향을 줄 것이다. 꼭 좋은 성적을 받아야만 한다. 그래야 미래에 좋은 직장도 구할 수 있을 것 같다.",Claude,2,2,3,2,3,3
해야 한다' 진술,"[여자/17세]
---
부모님이 내가 대학에 가야한다고 하시는데, 내 관심사는 전혀 다른데. 내가 진짜 하고 싶은 일이 있는데, 엄마 아빠는 이해를 못하시겠어. 나는 혼자 고민할 뿐이야.",Claude,1,2,2,1,2,3
해야 한다' 진술,"[여자/17세]
--- 
내가 그 여자애랑 연락하면서 계속 '내가 이렇게 대해야 한다', '저렇게 말해야 한다'라고 생각해요. 하지만 그럴 필요가 없는데도 스스로에게 잣대를 세우고 있어요. 내가 그렇게 해야 한다고 강요하지만 사실 편하게 대하면 되는데 말이죠.",Claude,2,3,2,3,3,3
해야 한다' 진술,"[여자/15세]
---
저희 아빠 생신이지만, 노래를 불러드려야 한다는 압박감이 크네요. 생신이라고 해야 하지만 나이 차이가 크기 때문에 어색할 것 같아요. 생일이라고 불러야 할지 고민되어요. 나는 이런 상황을 꼭 완벽하게 처리해야 한다는 생각이 드네요.",Claude,2,3,2,3,3,2
해야 한다' 진술,"[여자/17세]
---
동아리 활동을 하지 않으면 여자친구를 만날 수 없었겠지만, 지금 만나게 된 친구를 질투해서는 안 된다. 내가 동아리 활동을 열심히 해야 했다는 것을 깨달아야 한다.",Claude,2,2,2,2,2,2
해야 한다' 진술,"[여자/18세]
--- 
엄마와의 싸움 끝에 늦게 잤지만, 결국 학교에 제시간에 도착하지 못했어요. 선생님께서 당장 병원에 가서 진단서를 떼오라고 하시네요. 수시는 이미 망쳤으니 이번엔 수능이라도 잘봐야 돼요. 하지만 어떻게 할 수 있을까요?",Claude,2,2,2,3,2,3
해야 한다' 진술,"[여자/17세]
---
시험 기간이 얼마 남지 않았는데 벌써부터 공부를 해야 한다. 항상 완벽해야 한다고 생각해서 지금 당장 모든 것을 마스터해야 한다는 압박감이 크다. 실수는 용납될 수 없어 보인다. 이렇게 공부만 하다 보면 스트레스만 받을 것 같다.",Claude,2,2,3,2,3,3
해야 한다' 진술,"[여자/17세]
---
매일 아침 운동을 해야 하는데 늘 게을러서 혼나고 있어. 학교 공부도 열심히 해야 하지만 너무 힘들어. 친구들도 나를 이해해주지 않는 것 같아 답답해.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/16세]
---
정말 내가 잘해야 한다고 생각하지만, 실수를 하면 내가 완전히 실패자라고 단정 짓게 돼. 이 분야를 계속 할 수 있을지 걱정돼서 포기하고 싶지만, 그래도 해야 할 것 같아.",Claude,2,2,2,3,3,3
해야 한다' 진술,"[여자/16세]
---
반복되는 일상에 지쳐있습니다. 공부와 과제에 매몰되어 있어야 하지만, 운동과 취미활동도 해야 합니다. 부정적 생각이 들 때마다 잊어내려 노력해야 하지만, 소용없습니다. 더 이상 생각하고 싶지 않습니다.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/18세]
---
내 친구와의 관계에서 오빠동생 관계가 되어야만 한다. 그렇지 않으면 남자친구를 잃을 수밖에 없다. 이대로 남자친구를 잃을 수는 없어, 그의 요구를 들어주어야 해.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/15세]
---
학교에 가면 전 남친만 보여야 해. 과거의 그를 잊어야 한다고 친구들이 말하지만, 잊을 수가 없어. 빨리 그를 잊어야 한다는데 모르겠어. 친구들이 '미련 덩어리'라고 놀리다니 너무 힘들어.",Claude,2,2,2,3,3,3
해야 한다' 진술,"[여자/15세]
---
우리 학교는 사람이 많아야 한다. 작은 학교에 있으면 더 좋은 관계를 만들 수 있어야 해. 하지만 큰 학교에서 다양한 활동에 참여해야 한다고 생각해. 그래야 내가 성장할 수 있을 것 같아.",Claude,2,2,2,3,2,2
해야 한다' 진술,"[여자/16세]
---
이번 시험 준비를 잘해야 할 텐데, 공부할 때마다 너무 힘들어서 포기하고 싶어진다. 하지만 이렇게 해서는 안 되고, 반드시 열심히 공부해서 좋은 성적을 받아야 한다.",Claude,2,2,3,3,3,3
해야 한다' 진술,"[여자/16세]
---
숙제를 하느라 늘 밤늦게 자야 해. 그래야 성장을 위해 충분한 잠을 자야 하는데, 시간이 부족해서 고민이야. 엄마도 달리 방법이 없다고 하시니 어쩔 수 없는 상황이다.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/18세]
---
공부를 열심히 해야 한다. 대학 합격을 위해 열심히 노력해야 한다. 실수를 하지 않고 완벽해야 한다. 친구들보다 뛰어나야 한다. 이렇게 해야만 성공할 수 있을 거야.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/16세]
---
엄마는 내가 친구들에게 빌려준 물건을 고장내면 변상해야 한다고 말씀하셔. 하지만 그건 정말 부당해. 내가 친구들을 위해 물건을 빌려준 건데, 고장이 나면 내가 다 책임져야 한다니 말도 안 돼.",Claude,2,2,2,2,2,3
해야 한다' 진술,"[여자/17세]
---
우리는 항상 최선을 다해야 합니다. 하지만 갑작스러운 부서 이동으로 새로운 준비를 해야 하니 너무 스트레스 받아요. 자습할 시간도, 학원 숙제를 할 시간도 없어서 정말 힘들어요.",Claude,2,2,2,2,2,3
해야 한다' 진술,"[여자/15세]
---
내가 시험에서 좋은 성적을 받아야만 한다. 아니면 부모님께 실망을 끼치게 될 것이다. 내 미래가 걸려있기 때문에 반드시 최선을 다해야 한다. 실수할 순 없어, 실패할 순 없어.",Claude,2,2,2,2,3,3
해야 한다' 진술,"[여자/16세]
--- 
귀를 너무 힘주어 끼웠어야 했는데, 이제 병원에도 못가고 주사도 맞아야 할 것 같아 걱정이야. 휴가 끝나면 더 오래 지루하게 기다려야 할 텐데, 이번엔 제대로 해야 했는데.",Claude,2,3,2,3,3,2
해야 한다' 진술,"[여자/15세]
---
친구들과 놀 때는 항상 더 잘해야 한다. 대화도 재미있어야 하고, 활동도 모두가 즐거워해야 한다. 그렇지 않으면 내가 재미없는 친구가 된 것 같아 마음이 아프다.",Claude,2,2,3,2,3,3
해야 한다' 진술,"[남자/17세]
--- 
영어 공부를 열심히 해야 해. 이 여자에게 고백을 해야 하지만, 타이밍을 잘 모르겠어. 카톡으로라도 좋아한다는 말을 해야 하는데, 계속 모른척하고 현실을 부정하니까 걱정돼.",Claude,2,2,2,3,3,3
해야 한다' 진술,"[여자/15세]
---
나는 친구들과 잘 지내야 해. 그렇지 않으면 나는 홀로 남겨질 거야. 하지만 요즘 친구들이 멀어지고 있어. 내가 뭔가 잘못했나? 무엇을 어떻게 해야 할지 모르겠어.",Claude,2,2,3,3,3,3
해야 한다' 진술,"[여자/15세]
---
학교에서는 내가 병원 진단서를 가져와야 한다고 하지만, 의사 선생님이 언제 진찰해주실지 모르겠어. 나는 부모님께 연락드려 진단서를 꼭 받아야 해.",Claude,2,2,3,2,3,3
해야 한다' 진술,"[여자/16세]
---
친구랑 싸웠는데 먼저 연락해서 화해해야 한다. 만나서 대화하고 사과해야 하는데 쉽지 않다. 동생 때문에 어려울 수 있지만 노력해서 해결해야 돼.",Claude,2,2,2,3,2,3
해야 한다' 진술,"[여자/16세]
---
키가 커야 한다고 생각해요. 그래야 친구들과 어울리기도 좋고 예쁘게 보이겠죠. 하지만 노력해도 키가 잘 자라지 않아서 걱정이에요. 이대로라면 다들 나를 작아 보일 거라고 생각합니다.",Claude,2,2,3,2,3,3
해야 한다' 진술,"[여자/16세]
---
사격부가 없는 학교라니 내가 사격을 계속할 수 없어야 한다. 그렇지만 1시간 거리라도 사격부 있는 학교로 전학을 가야 해. 사격을 하지 않으면 내가 실패자가 될 것 같아.",Claude,2,2,2,3,3,2
해야 한다' 진술,"[여자/17세]
--- 
힘들 때마다 자해를 해야 한다고 생각해요. 그렇지 않으면 절대 괜찮아질 수 없을 것 같아요. 학교 생활은 잘하고 있지만, 집에 오면 너무 외롭고 답답해서 견딜 수 없어요. 내가 이렇게 힘든 건 분명 내 잘못이겠죠.",Claude,2,2,2,3,3,2
해야 한다' 진술,"[여자/16세]
---
여자친구가 매주 남사친과 과외를 하는데, 이러면 안 된다고 생각해. 나는 그렇게 행동하면 안 된다고 말해야 하는데, 그렇다고 하면 소리만 듣게 될 것 같아 걱정이야.",Claude,2,2,2,2,2,2
해야 한다' 진술,"[여자/16세]
---
상담사가 되려면 당연히 관련 공부를 열심히 해야 한다. 내가 원하는 진로를 위해서는 반드시 고등학교를 잘 선택해야 하고, 준비를 차근차근 해나가야 한다. 그렇게 해야만 내 꿈을 이룰 수 있을 것이다.",Claude,2,3,3,3,3,3
해야 한다' 진술,"[여자/15세]
---
나는 항상 부모님의 기대에 부응해야 해. 공부를 열심히 해서 좋은 대학에 가야 하고, 꼭 성적 1등을 해야 한다. 그렇지 않으면 부모님께 실망을 끼치게 될까 봐 걱정돼.",Claude,2,2,3,2,3,3
해야 한다' 진술,"[여자/16세]
---
검정고시 성적이 기억나지 않아 걱정이에요. 내년에 재응시해야 한다고 생각하지만, 정확한 절차를 모르겠어요. 교육청 웹사이트에서 확인할 수 있어야 하는데 시간이 지나쳐 어쩔 수 없네요.",Claude,2,2,3,3,2,2
해야 한다' 진술,"[여자/15세]
---
공부를 열심히 해야 해. 항상 최선을 다해야 하고, 완벽해야 한다. 학교 성적이 떨어지면 안 된다. 나는 이 모든 것을 해내지 못해 너무나도 괴롭다.",Claude,2,2,2,2,3,3
해야 한다' 진술,"[여자/17세]
---
친구가 학교를 옮겼어. 제가 친구와 매일 만나야 한다고 생각했는데, 이제 볼 수 없어서 너무 힘들어요. 제가 더 열심히 만나야 했는데, 이제 기회를 놓친 것 같아 죄송합니다.",Claude,2,2,2,3,3,2
해야 한다' 진술,"[여자/17세]
---
내가 진로를 선택할 때 가족들이 원하는 것을 해야 한다. 그렇지 않으면 가족들을 실망시키는 것이 되어 버릴 것이다. 내가 원하는 것보다는 부모님의 생각이 더 중요해야 한다.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/15세]
--- 
건강검진에서 정신과 상담을 받아야 한다고 했지만, 나는 그럴 수가 없다. 힘들고 우울한 감정을 숨기고 일상을 해야 한다. 사람들을 만나고 싶지 않지만, 그렇게 해야만 한다.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/16세]
---
이 강아지를 잘 키워야 하고, 전쟁이 일어나지 않도록 해야 하며, 언제나 건강해야 한다. 하지만 내 걱정과 불안이 계속되어 고민이다. 이렇게 죽거나 실패할까 봐 늘 불안하다.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/16세]
---
학원에 가면 모든 친구들이 이미 친해져 있고 짝들도 있어야 한다. 낯가리는 성격이어서 새로운 친구를 사귀기가 정말 어려워야 한다. 다들 밖으로 활발한데 나는 겉으로만 그래야 한다.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/15세]
---
매일 학교와 학원을 반복하며 무기력하게 살아가고 있어. 하루 종일 우울한 감정에 휩싸여 있어야 하고, 항상 행복하고 긍정적이어야 한다고 생각하지만 도저히 그럴 수가 없어.",Claude,2,2,2,3,3,3
해야 한다' 진술,"[여자/16세]
---
엄마는 내가 매일 공부해야 한다고 말씀하시지만, 친구들이랑 노는 게 더 재밌어요. 하지만 집에 가면 엄마께 혼이 나고, 성적이 떨어져서 걱정이에요. 나는 모든 것을 다 잘해내야 해.",Claude,2,2,2,2,3,3
해야 한다' 진술,"[여자/17세]
---
항상 완벽해야 한다고 생각해요. 그래야 부모님과 선생님의 기대에 부응할 수 있을 것 같아요. 하지만 너무 많은 것을 해내려다 보니 공부에 전혀 집중할 수가 없어요. 이렇게라도 해내야 한다는 생각에 스트레스만 받고 있습니다.",Claude,2,2,3,2,3,3
해야 한다' 진술,"[여자/16세]
--- 
이번 시험에서 반드시 1등을 해야 해. 그렇지 않으면 내가 실패한 사람이 될 거야. 친구들이 나보다 잘할 리 없어. 나는 절대 뒤처져서는 안 된다. 이번에 꼭 1등을 해야만 내가 가치 있는 사람이 될 수 있을 거야.",Claude,2,2,2,1,3,3
해야 한다' 진술,"[여자/15세]
---
학교에 가서는 공부를 열심히 해야 하고, 집에 와서는 집안일을 도와야 한다. 그러나 아무리 노력해도 성적이 오르지 않고, 집안 일도 힘들기만 하다. 항상 완벽해야 한다는 생각에 스트레스만 받는다.",Claude,2,2,3,2,3,3
해야 한다' 진술,"[여자/17세]
---
부모님은 늘 최선을 다해야 한다고 하시지만, 저는 그저 버거워요. 친구들도 저를 이해하지 못하고, 저도 제 자신을 모르겠어요. 해야 할 일만 늘어나는 것 같아 더 이상 견딜 수가 없습니다.",Claude,2,2,3,3,3,3
해야 한다' 진술,"[여자/18세]
---
이 시험에서 좋은 성적을 거둬야 해. 그렇지 않으면 대학에 갈 수 없을 거야. 화학공학과에 가고 싶지만, 수능 과탐에서 물리와 화학을 모두 잘 해내지 못하면 안 되겠어.",Claude,2,2,3,3,3,3
해야 한다' 진술,"[여자/16세]
--- 
늦게 자면 피로해질 수밖에 없는데 난 공부와 과제가 너무 많아서 일찍 자기가 어려워. 엄마는 항상 일찍 자야 한다고 하시지만 현실에는 잘 맞지 않아요.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/17세]
---
이번 학년에는 새로운 친구들과 더 잘 어울려야 한다. 항상 내 말이 묻혀버리고, 편하지 않은데 나는 그들과 친해져야 한다고 생각한다. 실수하지 않고 완벽하게 이야기해야 한다.",Claude,2,2,2,2,3,2
해야 한다' 진술,"[여자/16세]
---
동생이 내 몫까지 먹었어야 했는데, 내가 말도 없이 먹으려 한 것은 잘못됐다. 언니는 내가 먹으라고 주셨어야 했는데, 말없이 나만 주시는 건 불공평해. 나는 동생에게 먼저 주고, 언니에게도 사과해야 한다.",Claude,2,2,2,2,2,2
해야 한다' 진술,"[여자/16세]
---
엄마가 공부를 열심히 해야 한다고 하셔서 늘 긴장되고 부담감이 커요. 친구들은 놀러 가재 하는데 저도 가고 싶지만 집에서 계속 공부해야 한다고 합니다. 공부만 열심히 해야 할까요?",Claude,2,2,3,2,2,2
