Cognitive Distortion,Generated Story,Generative Model,Gpt Consistency,Gpt Accuracy,Gpt Fluency,Claude Consistency,Claude Accuracy,Claude Fluency
확대와 축소,"[남자/14]
---
태권도 후 머리가 지끈거리고 숨쉬기가 힘들어.  한 달 전부터 숨쉬는 게 불편했는데, 오늘따라 더 심해졌어.  내가 뭘 잘못했을까.  아마 평생 이렇게 힘들 거야.  숨쉬는 것도 힘든데,  앞으로 어떻게 살아가지?  모든 게 끝장났어.
",Gemini,3,3,3,2,2,2
확대와 축소,"[여자/14]
---
수학 모둠에서 걔랑 얘기는 많이 했지만, 내 마음을 전달할 기회는 없었다.  내 작은 실수 하나가 모든 걸 망칠 것만 같아.  고백은 커녕, 말 한마디도 못 건넬 것 같아.  걔는 아마 나를 아예 모를 거야.  내 마음은 산더미만큼 큰데,  걔의 반응은 티끌만큼 작을 거야.
",Gemini,3,3,3,2,3,3
확대와 축소,"[남자/14]
---
틴트 선물, 여자친구 집 앞에 두고 왔다.  작은 종이봉투 하나인데, 마치 내 모든 부족함을 보여주는 것 같다.  생일 축하도 제대로 못 해주고, 친구들이랑 놀러 간다는데…  내가 너무 덜렁거려서,  그녀가 실망할까 봐 걱정된다.  아무것도 아닌데,  엄청난 실수처럼 느껴진다.
",Gemini,3,3,3,2,3,3
확대와 축소,"[여자/18]
---
시험 한 문제 틀렸다고, 앞으로 모든 시험을 망칠 거라 생각했어.  작은 실수가 엄청난 실패로, 잠 못 이루는 밤은 영원히 이어질 것 같아. 방학이라고 해도 괜찮아지지 않을 거야.  나는 망했어.
",Gemini,2,3,3,2,2,2
확대와 축소,"[여자/15]
---
전학 때문에 학교 선택권이 제한된다는 게 너무 억울해.  몇 개의 학교만 쓸 수 있다니, 내 미래가 망칠 것 같아.  하나라도 떨어지면 어쩌지?  내 인생 최악의 순간이 될 거야.  아픈 건 작은 문제인데,  앞으로의 학교 생활은 끔찍할 거 같아.
",Gemini,3,3,3,2,3,2
확대와 축소,"[여자/18세]
---
입시 결과가 발표되는 날,  내 점수만 보였다.  미미한 실수 하나가 모든 걸 망친 것처럼 느껴졌다.  작은 실수가 엄청난 실패로,  희망은 아주 작은 점으로  축소되었다.  결국 나는 아무것도 할 수 없는 존재가 되었다.
",Gemini,3,3,3,3,3,2
확대와 축소,"[남자/16세]
---
카톡 프로필 사진만 봐도 심장이 쿵.  내 선톡에 답장이 없으면, 내가 얼마나 답답하고 초라할까.  단 한 줄의 답장도, 그녀에겐 아무 의미 없을 거야.  내가 보낸 메시지는 쓰레기통에 버려진 쪽지처럼 아무런 가치도 없을 거라고.
",Gemini,2,3,3,2,2,2
확대와 축소,"[여자/17]
---
특성화고 면접 합격은 작은 행운일 뿐이야.  내 실력으론 부족해. 다른 학교는 더 훌륭한 애들로 가득 차 있을 거야.  나는 실패했어.  합격은 곧 망한거야.  내 미래는 암담해.
",Gemini,2,3,2,2,2,2
확대와 축소,"[여자/15세]
---
엄마는 내가 춤추는 걸 싫어하셔. 오디션 기회는 단 한 번인데, 엄마 설득 못하면 망한 거야.  내 인생 최악의 날이 될 거고, 절대 가수가 될 수 없어.  이번 오디션은 엄청 중요한데, 작은 실수도 용납 못할 것 같아.  모든 게 끝장날 것 같아.
",Gemini,2,3,3,2,3,2
확대와 축소,"[여자/17세]
---
학점은행제, 혼자 하긴 너무 어려워.  플래너 없이는 절대 못 할 것 같아.  친구들은 다 잘 하는데 나만 뒤처지는 것 같고,  이대로는 대학도 못 갈 거 같아.  작은 실수 하나에도 엄청난 실패처럼 느껴져.  모든 게 다 망한 것 같아.
",Gemini,3,3,3,2,3,3
확대와 축소,"[여자/17세]
---
민지 생일 선물은 샀는데, 내 생일엔 아무것도 없었다.  작은 실수인데,  내가 얼마나 소중히 생각했는지,  걔는 전혀 몰라.  친구로서의 가치가 없는 것 같고,  모든 게 다 망한 것 같아.  내 노력은 보이지 않고,  실망만 커져.
",Gemini,2,3,2,2,2,2
확대와 축소,"[여자/17세]
---
헤어진 지 일주일.  걔 인스타 스토리에 웃는 사진 하나에 온 세상이 무너지는 것 같아.  내가 올린 글은 무시한 채…  저 사진 속 웃음은 나 때문이 아니겠지?  작은 행동 하나하나에 의미를 부여하며,  나는 혼자 망가져 가.  내가 잘못한 건가?  모든 게 내 탓 같아.
",Gemini,2,3,3,2,2,2
확대와 축소,"[여자/17세]
---
시험 점수 하나 때문에 망했다고 생각해.  작은 실수가 전부 틀린 것처럼 느껴지고, 앞으로의 모든 시험도 망칠 것 같아.  내 미래는 완전히 망했어.  하나의 점수가 전부인 것 같아.
",Gemini,2,3,3,2,3,2
확대와 축소,"[여자/16세]
---
엄마가 산 옷들은 다 촌스러워.  내가 고른 옷 하나만 사도 엄청 잔소리 할 것 같아.  엄마는 옷을 많이 사주시지만, 내 스타일이 아니야.  결국 옷장엔 맘에 안 드는 옷만 가득하고, 난 옷 살 돈이 있어도 못 사.  내가 뭘 잘못한 걸까?  이런 기분, 너무 싫어.
",Gemini,3,3,3,3,3,3
확대와 축소,"[여자/17]
---
7등급이라는 내신 성적표가 눈앞에 까마득하다.  프로파일러는커녕 대학 진학조차 어려워 보인다.  하나의 낮은 점수가 모든 것을 망친 것 같다.  내 미래는 암흑뿐이다.  작은 실수가 엄청난 실패로  커졌다.
",Gemini,2,3,3,2,3,2
확대와 축소,"[여자/17]
---
걔 때문에 내 인생이 망칠 것 같아.  복도에서 인사 안 한다고 찐따 취급하더니,  내 생일 축하도 안 해줬다고 나 혼자만 괴롭히는 거 같아.  친구들이랑 잘 지내는데,  걔는 나만 괴롭혀.  내 작은 실수는 엄청나게 부풀리고,  내 노력은 아무것도 아닌 것처럼 무시해.  내년에도 같은 반이면 어쩌지?
",Gemini,3,3,3,3,3,3
확대와 축소,"[남자/14]
---
영국 학교 생활은 지옥 같다.  수학과 과학은 잘하지만, 다른 과목은 모두 끔찍하게 못하는 것 같다.  야구, 게임, 전자기기는 취미일 뿐, 미래는 없다.  내 미래는 암흑뿐이다.  아무것도 잘하는 게 없으니, 앞으로 아무것도 할 수 없을 것이다.  내 인생은 끝났다.
",Gemini,2,3,2,2,2,2
확대와 축소,"[여자/17]
---
어제 목감기로 조퇴했는데,  두통과 근육통이 심해졌다.  약간의 불편함이 온 세상이 무너지는 것처럼 느껴진다.  열은 없지만,  병원에 다시 가야 할 것 같다.  아마 학교도 못 갈 테고,  시험도 망칠 거다.  모든 게 끝장이야.
",Gemini,2,3,3,2,2,2
확대와 축소,"[여자/15]
---
키가 안 크는 것 같아. 165cm에서 멈춘 것 같아.  170cm는커녕 166cm도 힘들 것 같아. 친구들은 다 나보다 커.  내 키는 작고 평범하지 않아.  난 늘 작을 거야.  모든 게 다 망한 것 같아.
",Gemini,2,3,2,2,3,2
확대와 축소,"[여자/15]
---
엄마의 싸늘한 표정은, 아빠의 폭력보다 더 무서웠다.  내 잘못이 아닌데,  모든 게 다 내 탓인 것 같아.  엄마의 한숨은 세상의 끝처럼 들리고,  내 작은 실수는 엄청난 재앙이 될 것 같다.  이혼?  꿈도 꿀 수 없어.  나는 아무것도 할 수 없어.
",Gemini,3,3,3,2,2,2
확대와 축소,"[남자/17]
---
수학 성적 때문에 이과 포기는 작은 실수가 아니야.  내 미래 전체가 망하는 것 같아. 문과 가면 과학은 쉬울 거라고 생각했는데, 그게 전부가 아니라는 생각에 압도당해.  결국 대학도 못 갈 것 같아.
",Gemini,2,3,3,2,3,2
확대와 축소,"[여자/17]
---
친구가 시험 잘 봤다는데, 내 점수는 망했어.  하나 틀린 게 전부인데, 마치 모든 걸 망친 것 같아.  앞으로도 계속 이럴 것 같고, 학교도 포기해야 할 것 같아.  작은 실수가 큰 실패로, 희망은 작은 먼지처럼 느껴져.
",Gemini,2,3,3,2,2,2
확대와 축소,"[여자/17세]
---
엄마 병원비 때문에 아르바이트 세 개를 뛰는데, 하나 더 늘리라는 말에 숨이 막혀.  작은 실수 하나에도 엄마 표정이 떠올라.  내가 더 잘했어야 했는데.  모든 게 다 내 탓 같아.  미래는 암흑이고, 현재는 숨 막혀.
",Gemini,3,3,3,2,2,3
확대와 축소,"[여자/16세]
---
학원비 미납 독촉에 급하게 돈을 냈는데, 알고 보니 수업 빠진 날도 포함이래.  한두 번도 아니고, 몇 달이나 그랬다니…내 잘못이지만,  전액 환불은커녕… 겨우 몇 번 수업 받은 셈인데, 마치 내가 수업을 다 받은 것처럼 느껴져.  억울해 죽겠어.  이젠 학원도 못 가고, 앞으로 어떻게 해야 할지 막막해.
",Gemini,3,3,3,2,3,3
확대와 축소,"[여자/17세]
---
시험 하나 못 본 걸로 망했다고 생각해.  내 인생은 끝장이야.  하찮은 실수 하나가 모든 걸 망쳤어.  대학도 못 갈 거고,  앞으로 아무것도 할 수 없을 거 같아.  잠도 못 자고,  계속 울기만 해.  모든 게 다 내 잘못이야.
",Gemini,2,3,3,2,2,2
확대와 축소,"[여자/14]
---
동생의 손길은 벌레처럼 느껴졌다. 작은 스킨십이 온몸을 뒤덮는 혐오로 번졌다.  내 기분은 끔찍했고, 그 감정은 우주만큼 컸다.  하지만 동생은 아무렇지도 않아 보였다.  그 차이가 더 견딜 수 없었다.  내 감정은 폭발 직전이었다.
",Gemini,3,3,3,3,3,3
확대와 축소,"[여자/17세]
---
두 달이나 준 과제, 마감 전날 밤샘 작업 끝에 겨우 제출했어.  잘했다는 생각은 없고,  내가 얼마나 게으르고 무능한지 절망스러워.  작은 실수 하나에도 망했다는 생각뿐이야.  모든 게 다 엉망진창일 거 같아.
",Gemini,2,2,3,2,2,3
확대와 축소,"[여자/18]
---
발표 자료, 내가 다 했는데 친구 답장 없다.  내 탓이라고 생각하니 작은 실수가 엄청난 실패처럼 느껴진다.  친구는 나를 버린 거고,  난 혼자 남은 거다.  모든 게 다 망했다.
",Gemini,2,3,2,2,2,2
확대와 축소,"[남자/16세]
---
방 안은 어둠에 잠겼다.  휴대폰 속 작은 화면은 내 세상의 전부처럼 느껴졌다.  학교에서의 작은 실수 하나가 온 세상이 무너지는 것처럼 느껴졌다.  모든 게 내 잘못인 것 같았고,  앞으로도 계속 그럴 거라는 생각에 숨이 막혔다.  그냥 사라지고 싶었다.
",Gemini,3,3,3,3,3,3
확대와 축소,"[여자/18]
---
선우가 또 초콜릿을 건넸다.  작은 사탕 하나인데, 마치 내 모든 결점을 드러내는 거대한 현미경처럼 느껴졌다.  친구로서의 호의?  아니, 분명 나를 좋아한다는 증거일 거야.  내 마음은 겨우 콩알만 한데, 그의 마음은 우주만큼 크게 부풀어 보인다.  이런 감정, 견딜 수 없어.
",Gemini,3,3,3,2,2,3
확대와 축소,"[여자/17세]
---
엄마의 한마디에, 작은 실수가 엄청난 실패처럼 느껴져.  시험 점수 하나로 내 인생 전체가 망한 것 같아.  내 미래는 암흑이고, 아무것도 잘 될 것 같지 않아.  엄마의 잔소리는 끊임없이 커지고, 나의 작은 노력은 보이지도 않아.
",Gemini,2,3,3,2,3,2
확대와 축소,"[여자/16세]
---
시험 하나 망쳤다고, 앞으로 내 인생도 망한 거 같아.  엄마는 내가 게으르대.  친구들은 나랑 놀지도 않아.  작은 실수 하나가 세상 멸망처럼 느껴져.  숨 막혀.  죽고 싶어.
",Gemini,2,3,3,2,3,2
확대와 축소,"[여자/15세]
---
아침엔 괜찮았는데, 학교 끝나고 거울 보니 머리가 완전 폭탄 맞은 것 같아.  조금만 헝클어졌는데, 마치 며칠 동안 감지도 않은 것처럼 보여.  내 머리카락은 최악이고, 난 망했어.  다른 애들은 다 예쁜데, 나만 이렇게 엉망이야.
",Gemini,3,3,3,2,3,3
확대와 축소,"[여자/14]
---
친구가 나랑 안 놀아.  내가 뭘 잘못했는지 몰라.  엄청 작은 실수였는데,  내가 망친 거 같아.  모두 나를 싫어할 거야.  친구들은 다 웃고 떠드는데, 나는 혼자야.  아무도 날 좋아하지 않아.  내 인생은 끝장났어.
",Gemini,2,2,3,2,2,2
확대와 축소,"[여자/15세]
---
엄마랑 또 싸웠다.  내가 틱틱거린 건 사소한 실수인데, 엄마는 내 존재 자체를 부정하는 것처럼 말씀하셨다.  내 잘못은 산처럼 커 보이고, 엄마의 말은 바늘처럼 날카롭게 느껴진다.  이젠 아무것도 할 수 없을 것 같아.  모든 게 끝장난 것 같아.
",Gemini,2,3,3,2,2,3
확대와 축소,"[여자/17세]
---
예전 친했던 친구가 이상한 종교에 빠져서 계속 끌어들이려 해.  내가 싫다고 해도 계속 따라다니니,  작은 행동 하나하나가 다 나를 조종하려는 것처럼 느껴져.  괜찮았던 과거의 추억까지 망쳐버릴 것 같아.  그냥 무시해야 하는데,  미래까지 망칠까 봐 너무 두려워.
",Gemini,3,3,3,2,3,3
확대와 축소,"[남자/17]
---
결석계 냈는데, 담임은 내 아픔은 무시하고 친구의 결석은 덮어줬다.  내 작은 실수는 엄청난 실패처럼 느껴지고, 친구의 잦은 결석은 아무것도 아닌 일처럼 보인다.  나는 왜 이렇게 불공평한 걸까?  모든 게 다 망한 것 같다.
",Gemini,2,3,3,3,3,3
확대와 축소,"[여자/15]
---
시험 점수 하나 때문에 망했다고 생각해.  내 미래는 끝장났어.  한 문제만 더 맞았어도…  다른 건 아무것도 중요하지 않아.  이젠 아무것도 잘할 수 없을 거야.  내 삶은 완전히 실패야.
",Gemini,1,2,3,2,2,2
확대와 축소,"[여자/15]
---
방과 후, 집에 혼자 있으니 작은 소리에도 심장이 쿵쾅거린다.  친구들과 웃고 떠들 때는 괜찮았는데,  집에선 그 기분마저 사소한 불안으로 커진다.  내가 너무 예민한 걸까?  아니, 모두가 날 이상하게 생각할 거야.  이런 내가 싫다.
",Gemini,3,3,3,3,2,3
확대와 축소,"[남자/17세]
---
강제로 끌려온 면접, 합격 통지서가 악몽의 시작이다.  하찮은 실수 하나가 학교생활 전체를 망칠 것 같다.  친구들 시선,  선생님 질책,  모든 게 견딜 수 없을 만큼 끔찍하게 커진다.  나는 이미 망했고, 앞으로도 계속 망할 거야.
",Gemini,2,3,3,2,2,2
확대와 축소,"[남자/17세]
---
내 여자친구, 정말 착하고 예쁜데… 내가 부족한 점 때문에 헤어지자 할까 봐 불안해. 작은 실수 하나에도 엄청난 문제처럼 느껴져.  내 모든 게 부족하게 느껴지고,  결국엔 헤어질 거라는 생각뿐이야.  그녀의 좋은 점은 아무것도 아닌 것처럼 느껴져.
",Gemini,2,3,3,2,3,2
확대와 축소,"[남자/18세]
---
자퇴 처리 기간이 늦어지면 검정고시 응시 못 할까 봐 불안하다.  단 하루라도 늦어지면 모든 게 끝장인 것 같아.  작은 실수가 모든 것을 망칠 거라는 생각에 잠 못 이루겠어.  내 미래는 이미 망한 것 같다.
",Gemini,2,3,3,2,2,3
확대와 축소,"[여자/17]
---
시험 한 문제 틀렸다고, 망했다고 생각했어.  전교 1등 자리도 날아가고, 대학도 못 갈 거 같고, 미래는 암흑이야.  작은 실수가 모든 걸 망칠 거라는 생각에 숨이 막혀.  하지만, 칭찬은 아무렇지도 않게 넘겨 버렸어.  별 거 아니잖아.
",Gemini,2,3,3,2,2,3
확대와 축소,"[남자/17세]
---
작년에 헤어진 그녀, 가끔 연락하지만 내가 먼저다.  그녀의 답장은 짧고, 웃는 이모티콘 하나 없다.  아마 날 싫어하는 거겠지.  내 모든 잘못 때문에 우리가 헤어진 것 같다.  내가 더 잘했어야 했는데.  이젠 친구로도 남을 수 없을 거야.  난 망했어.
",Gemini,2,3,3,3,2,2
확대와 축소,"[남자/17세]
---
방에서 혼잣말로 욕설을 퍼부었다.  작은 실수 하나가  내 인생 전체의 실패처럼 느껴졌다.  모든 게 망했다고,  나는 아무것도 할 수 없다고  확대해 생각했다.  평소의 작은 실수는  별것 아닌데,  오늘따라 모든 게 과장되어 보였다.  미래마저 암담했다.
",Gemini,3,3,3,3,3,3
확대와 축소,"[여자/17세]
---
선생님 번호, 밴드 말고는 못 구하겠지.  내가 좋아하는 마음만 커지고,  그 분은 아무렇지도 않으실 거야.  단순한 호의로 여길까봐 두려워.  내 마음만  엄청나게 부풀어 오르고,  그 분은 그냥 평범한 선생님일 뿐이야.  결국 아무것도 안 될 거야.
",Gemini,3,3,3,2,3,2
