Cognitive Distortion,Generated Story,Generative Model,Gemini Consistency,Gemini Accuracy,Gemini Fluency,Claude Consistency,Claude Accuracy,Claude Fluency
해야 한다' 진술,"[여자/16세]  
---  
스트레스를 느낄 때마다 나는 항상 긍정적이어야 해. 그런데 요즘은 감정을 조절하지 못하고, 오히려 나 자신에게 실망스럽기만 해. 이렇게 느낍니다. 제발 이런 제 자신을 바꾸고 싶어요.",GPT,2,2,2,2,2,3
해야 한다' 진술,"[여자/17]  
---  
진로를 고민하며 전공을 결정해야 해. 주변 친구들은 다들 뚜렷한 목표가 있는데, 나는 아직 결정을 못 했어. 그러다 보니, 나는 반드시 무엇을 선택해야만 할 것 같아.",GPT,2,2,3,2,3,3
해야 한다' 진술,"[여자/16세]  
---  
제대로 해야 한다는 생각에 친구들과의 관계가 괴로워. 내가 잘못해서 싸우면 모두 나를 싫어할 거야. 누가 나를 외면하면, 나는 그들에게 나쁘기만 해야 하는 존재인 것 같아.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[여자/15세]  
---  
나는 친구를 사귈 때 자연스럽게 다가가야 한다고 생각하는데, 자꾸 소심해져서 그럴 수가 없다. 만약 이번에도 혼자라면 완전히 외톨이가 될 것 같아 두렵다.",GPT,2,2,3,3,3,3
해야 한다' 진술,"[여자/16세]  
---  
내가 수업을 잘 듣지 않으면 친구들이 나를 싫어할 거야. 그래서 항상 집중해야만 해. 만약 놓치는 부분이 생기면 나는 완전히 실패한 학생이 될 거라고 생각해. 정말 불안해.",GPT,2,2,2,2,2,3
해야 한다' 진술,"[여자/17]  
---  
고등학교 생활에서 만나는 친구들 속에서 나는 항상 좋은 성적을 내야 한다고 생각해요. 다른 친구들이 잘하는 모습을 보니, 나만 따라잡지 못하는 것 같아 정말 불안해지고 답답해요.",GPT,1,2,3,2,2,3
해야 한다' 진술,"[여자/17]  
---  
시험 준비를 더 해야 해. 그렇지 않으면 대학에 갈 수 없을 거야. 친구들은 다 열심히 하는데 나만 게으른 사람 같은 기분이 들어. 성적이 안 오르면 정말 실망스러울 것 같아.",GPT,2,2,3,2,2,3
해야 한다' 진술,"[여자/15세]  
---  
친구들과 더 잘 어울려야 하는데, 자꾸 혼자만느껴져. 이럴바에는 차라리 집에 있는 게 나아. 정말 즐거운 순간도 별로 의미 없는 것처럼 느껴져. 더 많이 웃어야만 해, 그래야 정상이지.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[남자/17세]  
---  
아버지께서 나가라고 하셨다. 나는 항상 가족과 좋은 관계를 유지해야 한다고 생각했지만, 이젠 힘들다. 혼자서 버텨야 한다는 압박감 때문에 괴롭고, 아무도 나를 이해하지 못할 것 같다.",GPT,2,2,3,2,2,2
해야 한다' 진술,"[여자/15세]  
---  
자꾸 생각해. ""나는 항상 다가가서 말을 걸어야 해. 그렇지 않으면 정말 친구잃을 거야."" 그런데 매번 가까이 가면, 불안한 마음만 커져. 결국 그냥 멀리서 지켜보는 나 자신이 너무 싫어.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[여자/16]  
---  
그 친구는 항상 나에게 초점을 맞추라고 강요해요. 내 마음은 불안한데, 부정적인 생각은 자꾸 커지네요. 나는 항상 그와 친구처럼 행동해야만 한다는 압박을 느껴요. 너무 힘든 하루예요.",GPT,2,2,3,2,2,2
해야 한다' 진술,"[여자/16]  
---  
학원에 꼭 가야 한다고 스스로 다짐했지만, 머리가 아프고 피곤해서 후회가 밀려옵니다. 내일도 같은 일이 반복된다면 나는 정말 아무것도 할 수 없는 사람일 거라는 생각이 자꾸 드네요.",GPT,2,2,3,2,3,3
해야 한다' 진술,"[여자/15세]  
---  
부산정보관광고에 가려면 꼭 제대로 준비해야 해. 만약 실패하면 나의 꿈이 끝난 거니까. 지원 방법을 알아내지 못하면 모두가 나를 비웃겠지, 그건 정말 끔찍한 일이야.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[여자/16세]  
---  
시험에서 한 문제 틀린 것이 신경 쓰여. 난 항상 완벽해야 해. 다른 친구들은 다 잘하는데, 나는 이렇게 실수하니 정말 수치스러워. 집에서도 더 잘해야 한다고 부모님이 말씀하셨으니 나는 더 최악이야.",GPT,2,2,2,3,3,3
해야 한다' 진술,"[여자/17]  
---  
이번 여름 방학에는 꼭 대학교 진학 준비를 해야 해. 친구들은 모두 열심히 공부하는데, 나만 게으르지 않게 신경 쓰지 않으면 안 될 것 같아. 나만 뒤처지는 것 같아 너무 불안해.",GPT,2,2,3,2,2,3
해야 한다' 진술,"[여자/16세]  
---  
엄마가 항상 말해요, ""좋아하는 사람이 생기면 꼭 알려줘야 해."" 친구들한테 이야기했는데, 엄마가 듣고는 짜증내더라고요. 이렇게 집착하니 나는 이제 더 이상 좋아하는 애가 없어야 하는 건가?",GPT,2,2,2,2,3,3
해야 한다' 진술,"[여자/16]  
---  
친구들 앞에서 나 항상 웃어야 해. 그렇지 않으면 내가 얼마나 우울한지 드러나버릴 것 같아. 그냥 슬프고 아무도 나를 이해하지 못하는 것 같아. 그래서 결국 나 혼자 고생해야 하는 걸까?",GPT,2,2,2,2,2,2
해야 한다' 진술,"[여자/16세]  
---  
내가 사람들과 친해져야 하는데, 왜 이렇게 어렵지? 늘 이렇게 혼자 있어서는 안 돼. 다들 나를 싫어할 것 같은데, 그냥 그런게 아니라면 좋겠어. 계속 이런 기분이면 정말 끝장이야.",GPT,2,2,2,3,3,2
해야 한다' 진술,"[여자/16세]  
---  
학교 프로젝트에 실패했으니 나는 무능력해야 해. 친구들의 도움을 받지 못했으니 혼자서 잘하는 게 당연한데도 못했어. 앞으로는 실패하면 안 되니까 더 열심히 해야 한다는 압박이 커져.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[여자/18세]  
---  
다들 자기 주제를 잘 정하고 나가는데, 나는 아직도 해야 할 것들이 많아. 그래도 꼭 뭔가 선택해야 해. 안 그러면 시간 낭비하는 게 아니라, 그냥 내가 실패한 것 같아.",GPT,2,2,2,2,3,3
해야 한다' 진술,"[여자/16세]  
---  
자꾸만 시험에서 최선을 다해야 한다고 느끼고, 그렇지 않으면 친구들에게 실망을 줄 거라고 생각했다. 그런데 내가 힘들다고 누군가 이해해줄까? 결국 한 번의  실패가 모든 것을 무너뜨릴 것 같아 불안했다.",GPT,2,2,3,2,3,3
해야 한다' 진술,"[여자/16세]  
---  
나는 항상 친구들과 잘 지내야 해. 그런데 요즘 그 친구가 나를 피하는 것 같아. 나한테 뭔가 문제가 있는 건 아닐까? 이러다 더 외로워질 것 같아. 어떻게 해야 할지 모르겠어.",GPT,2,2,3,2,2,3
해야 한다' 진술,"[여자/17세]  
---  
시험 준비를 제대로 하지 않으면, 완전히 실패한 것 같아. 모두가 나를 기대하는데 이 정도로 준비하지 않으면 안 되는 거 알아. 이렇게라도 열심히 해야만 해… 그렇지 않으면 정말 실패야.",GPT,2,2,2,3,2,2
해야 한다' 진술,"[여자/15세]  
---  
소변 보려고 화장실에 갔는데 갈색이 묻어 있었어요. 이럴 땐 항상 위생에 신경 써야 하는데,였던 건가요? 친구들이 그러니까 무슨 일이 생길까 걱정이네요. 정말 변하지 않는 바보 같아요.",GPT,2,2,2,3,2,2
해야 한다' 진술,"[여자/16세]  
---  
학교에선 좋은 성적을 내야 하는데, 계속 힘들게 느껴진다. 친구들에게 기대에 미치지 못하면 실망할 거라 생각하니 부담이 커진다. 부모님과 이야기할 준비가 안 되어 계속 고민만 하고 있다.",GPT,2,2,3,2,3,3
해야 한다' 진술,"[여자/17]  
---  
친구들과의 대화 중에, 내 감정이 드러나면 안 되는 것 같아. 항상 강해야 해. 약하다는 그들에겐 보여주면 안 돼. 그러니 나 혼자서 힘들다고 느끼면, 더욱 미안해져.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[여자/17]  
---  
주변 모두가 진로를 정할 때 나는 아무것도 정하지 못했어. 이제 막 시작한 공부도 잘할 수 있어야 해. 기능성 강의도 듣는 중인데, 성공하지 못하면 정말 쓸모없는 사람 같아.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[여자/15세]  
---  
조금 더 친해져야 한다고 느끼는데, 내가 먼저 다가가면 거부당할까봐 걱정돼. 대화도 잘해야 하는데, 자꾸만 실수할까 두렵고. 만약 실패하면 나도 친구도 상처받을 거야.",GPT,2,2,3,2,3,2
해야 한다' 진술,"[여자/17]  
---  
고등학교 1학년이라 매일 공부를 하며 기분이 좋지 않다. 다양한 과목을 다뤄야 하는데, 그게 쉽지 않다. 이렇게 못하면 나는 실패하는 사람이 될 거라고 스스로를 자책하게 된다.",GPT,2,2,2,2,2,3
해야 한다' 진술,"[여자/15]  
---  
학원 숙제를 완료해야 하니까 다른 일을 못한다. 친구들과 놀거나 운동하는 건 미룰 수밖에 없고, 여기에 집중해야 한다는 압박감이 너무 심해. 나는 정말 게으른 것 같아.",GPT,2,3,3,3,3,3
해야 한다' 진술,"[여자/16세]  
---  
친구들은 항상 즐거워야 한다고 생각해. 나는 가끔 슬프고, 그런 기분으로 있으면 내가 잘하지 못하는 거라고 자책해. 나도 웃고 싶지만, 그렇게 느끼면 안 되는 것 같아.",GPT,2,2,2,2,2,3
해야 한다' 진술,"[여자/15세]  
---  
이번 시험에서 좋은 점수를 받아야 해. 그렇지 않으면 친구들이 나를 무시할 거야. 평소에 공부도 이렇게 열심히 해야 하는데, 나는 항상 부족한 것 같아. 내가 쓴 메모도 의미 없잖아.",GPT,2,3,2,2,2,2
해야 한다' 진술,"[남자/16세]  
---  
학교에 늦지 않으려면 매일 완벽하게 준비해야 해. 하지만 오늘 아침 다시 지각할 뻔했어. 이런 상황이 계속되면 난 절대 믿을 수 없는 사람일 거야.",GPT,2,2,3,3,2,3
해야 한다' 진술,"[여자/15]  
---  
집에 들어가면 시계가 너무 빨리 흘러가는 것 같고, 매일 같은 일상에 짜증이 나. 나는 더 많은 것을 해야 하고, 다 잘해내야만 하는데 그렇지 않으니 스스로가 싫어.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[여자/16세]  
---  
어느 날 수업 중 발표를 잘하고 싶었는데, 실수 하나에 너무 몰두했죠. 항상 완벽해야 한다고 생각했기에, 그 하나의 실수가 모든 걸 망쳤다고 느꼈던 제 자신이 싫더군요.",GPT,2,2,3,2,2,3
해야 한다' 진술,"[여자/15세]  
---  
미술 수업 때 친구들과 나누는 대화에서 ""내가 잘해야 하는데, 왜 이렇게 멍하니 있다니?""라는 생각이 계속 들어. 다들 잘하는 것 같은데, 나는 항상 뭔가 부족해 보여서 힘들어.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[남자/15세]  
---  
수학 시험에서 80점 이하를 받으면 나는 완전히 실패한 게 확실해. 그래서 반드시 100점을 받아야 해. 친구들 앞에서 실망을 안 주려면 성적이 나빠서는 절대 안 돼.",GPT,2,2,3,2,2,3
해야 한다' 진술,"[여자/16세]  
---  
학교에서 항상 성적이 우수해야 한다고 생각해. 조금만 부족해도 모두가 나를 비웃을 거라고 믿어. 어떤 과목에서 조금 못해도, 나는 실패자라고 느껴. 그래서 늘 긴장하고 있어야 해.",GPT,2,2,3,2,2,2
해야 한다' 진술,"[여자/17]  
---  
친구가 힘든 얘기를 자꾸 꺼내서 참 힘든 하루예요. 저는 항상 그 친구를 도와야 해요. 그 친구는 저에게 기대고, 전 그런 제가 약한 사람인 것 같아 자책해요. 이럴 거면 친구를 더 만나야 하나?",GPT,2,2,2,2,3,2
해야 한다' 진술,"[여자/16세]  
---  
아침에 집에 있는 강아지가 너무 아프게 낑낑거려. 내가 배를 만졌는데 반응이 별로 없어서 걱정이야. 나는 강아지를 잘 돌봐야 해. 그렇지 않으면 내가 나쁜 주인인 거 같아.",GPT,2,2,2,2,3,3
해야 한다' 진술,"[여자/16]  
---  
시험 준비를 해야 해. 게으르고 집중이 안 되는 내가 너무 싫어. 친구들은 모두 잘하고 있어서, 나만 이러면 안 된다고 생각해. 꼭 성적이 좋지 않으면 가치를 잃는 것 같아.",GPT,2,2,3,2,2,3
해야 한다' 진술,"[여자/16세]  
---  
내가 항상 좋은 성적을 받아야 할 것 같아. 이번에 과학을 잘 못했으니 친구들이 날 낮춰볼 거라 생각해. 공부를 더 열심히 하지 않으면 아무도 나를 인정해주지 않을 거야.",GPT,2,2,3,2,2,2
해야 한다' 진술,"[여자/16]  
---  
언니가 제 남자친구에게 나와의 비밀을 말해버렸어요. 그걸로 제 남자친구가 저를 의심하는 것 같아요. 나는 항상 진실해야 한다고 믿었으니, 이젠 더 이상 믿을 수 없게 된 것 같아요.",GPT,2,2,3,2,3,2
해야 한다' 진술,"[여자/16세]  
---  
어둑한 거리를 혼자 걷는 것, 당연히 위험한 건 알지만 엄마는 내가 항상 조심해야 한다고 믿어. 친구들은 나를 못 본 척하는데, 이러다 모두가 나를 외면할까 두렵다.",GPT,2,2,3,3,3,2
해야 한다' 진술,"[여자/16]  
---  
고등학교에 다니고 있으니 성적이 항상 잘 나와야 해. 친구들이 나를 무시하고 힘들게 하는데, 용기를 내야 한다고 생각해. 그러나 아무것도 할 수 없고 늘 실패할 것 같은 두려움 속에 사는 것 같아.",GPT,2,2,2,2,3,2
해야 한다' 진술,"[여자/17]  
---  
한 회의에서 발표 잘해야 하는데, 늘 긴장해서 실수하곤 해. 이번에도 틀리면 난 정말 무능력하다고 생각해. 친구들은 괜찮다고 해도, 나는 항상 완벽해야 한다고 별로 느끼지 않거든.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[여자/17세]  
---  
시험 준비를 잘해야 해. 이런 성적으론 대학에 못 갈 것 같아. 친구들은 다 잘하고 나만 뒤처지는 것 같아. 버틴다고 해도 결국엔 실패할까 두려워. 정말 힘들어, 누군가 도와줬으면 좋겠어.",GPT,2,2,3,2,2,3
해야 한다' 진술,"[여자/16세]  
---  
사실 그 오빠가 나를 좋아한다면 솔직히 고백해야 하는데, 나는 그럴 용기가 없어. 친구들이 다 나를 알아주고 있는데도 나 혼자 이렇게 망설이는 건 완전히 나쁘다고 생각해.",GPT,2,2,3,2,2,3
해야 한다' 진술,"[여자/15]  
---  
친구가 나에게 다가오지 않자, 내가 뭔가 잘못했나 봐. 항상 친절해야 하는데, 그게 실패한 것 같아. 이렇게 혼자 있으면 점점 외로워질 거야. 내 친구들이 나를 잊어버릴 것 같아.",GPT,1,2,2,2,2,2
해야 한다' 진술,"[여자/15세]  
---  
나는 성적이 항상 좋아야 해. 친구들은 나를 대단하게 보겠지만, 최근에 공부를 놓쳐서 나는 무능력한 학생이야. 이렇게 못하면 정말 친구들에겐 실망스러울 거야.",GPT,1,2,2,2,2,2
해야 한다' 진술,"[여자/15]  
---  
모임에선 항상 웃어야 하고, 분위기를 살려야 한다는 압박감이 커요. 순식간에 친구들 사이에서 내가 못난이로 여겨질까 두렵고, 나만 혼자 불안한 것 같아요. 너무 힘들어요.",GPT,2,2,3,2,2,3
해야 한다' 진술,"[여자/16세]  
---  
학교에서 누구에게도 인정받지 못하는 것 같아요. 모두가 뭘 잘하고 있지만, 나는 항상 부족해야 해요. 다음에는 반드시 더 잘해야만 해요. 실패하면 친구들도 날 더 싫어할 거예요.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[여자/15세]  
---  
친구와의 관계가 이렇게 복잡해질 줄 몰랐어요. 항상 화해를 시도해야 한다고 생각하지만, 그럴 수 없어서 더 괴롭네요. 결국 혼자 지내는 게 나은 것 같아도, 마음은 점점 무너지는 것 같아요.",GPT,2,2,3,3,3,3
해야 한다' 진술,"[여자/15세]  
---  
이제 중학교 2학년인데, 모든 수업에 최선을 다해야 해. 그게 아니라면 나는 쓸모없는 학생일 거야. 시험 준비도 제대로 못 하고 있는데, 이렇게 하면 분명 실패할 것 같아.",GPT,2,2,2,2,2,2
해야 한다' 진술,"[남자/17세]  
---  
영화에 데이트를 가는데, 내가 다 내야 할 것 같아. 친구들은 나눠서 계산하라고 하지만, 그렇게 하면 쟤가 나를 별로 안 좋아하는 것 같아. 그래서 무조건 다 내가 사야만 해.",GPT,2,2,2,2,3,2
